afr	nld	6263	0.7202480324350108	0.1877292223534531
ara	heb	3711	0.4610231425091352	0.7168560606060606
arg	cat	24337	0.9002023188856898	0.21560295583946026
asm	ben	969	0.3698841698841699	0.12683701840328346
asm	eng	2697	0.9343629343629344	0.010019874130506791
asm	hin	833	0.3173745173745174	0.01854734989507886
ava	rus	5509	1.0	0.05218373397333059
bel	rus	48880	0.9131744947567199	0.5833900175828125
ben	eng	7497	0.93790546802595	0.02933090427293806
ben	hin	219	0.02899510128425791	0.00494144723482028
bre	cym	1181	0.04521761240835699	0.093563661873027
bre	fra	27989	0.8673560198330296	0.2692424063038531
bre	spa	11759	0.3517820061872272	0.05979082933575349
bua	khk	175	1.0	0.7979274611398963
bul	ell	638	0.04612706701479547	0.1912781954887218
bul	eng	10242	0.5847113431969829	0.03338025836369659
bul	rus	3292	0.21525964606904555	0.038091815649986524
byv	fra	1580	1.0	0.01728560716681795
cat	cos	316	0.002832834791684139	0.05875531503672207
cat	glg	19825	0.1577255318554136	0.40672834314550044
cat	ina	60	0.000549793594438698	0.020471894517696043
cat	ita	9773	0.08249699477230159	0.13870305670014257
cat	srd	36517	0.31995191635682535	0.7776016306194089
ces	ces	13151	0.7058384093782324	0.7058384093782324
ces	hbs	167	0.009136880818296748	0.006939594972067039
ces	rus	5322	0.25818871394092635	0.05766392443240884
ces	slk	13120	0.6917595678657625	0.7566786095920548
ces	slv	570	0.0316055625790139	0.014287198669991688
chv	rus	75	0.004572589864092468	0.0009240602179242013
chv	tat	9361	0.29442398069350945	0.2057335581787521
chv	tur	31930	0.7836910961514035	0.36583558151255524
ckb	eng	2053	1.0	0.006372143093739649
cos	ita	5195	0.9837649787398531	0.07974681561094835
crh	tur	7079	1.0	0.19267142984198513
cym	eng	11608	0.9670291125920729	0.04566081483935078
cym	spa	8802	0.5384952648193616	0.044232680755434545
dan	nor	54749	0.9140095820254419	0.4606098449370382
deu	dan	10569	0.1504770292088654	0.21171320006608293
deu	ina	232	0.0033758990165859387	0.0798056904927134
deu	ltz	4758	0.06760604726258623	0.982718156603371
deu	nld	16028	0.20004403346543373	0.42360290918132654
deu	swe	15144	0.2134889182445325	0.20033331496887224
ell	eng	2146	0.567218045112782	0.007808877111626367
eng	afr	6590	0.024138787678039085	0.6952062962079657
eng	cat	54818	0.19759854256376283	0.444717788152414
eng	deu	49843	0.16660317986088108	0.5906061940408044
eng	gle	101354	0.2121025173898642	1.005219677792822
eng	glg	30050	0.09828585624378934	0.5704193199567463
eng	hin	40815	0.09774345809870819	0.5326609354904217
eng	ina	1887	0.007485922490891024	0.6273421235253296
eng	ita	29056	0.10785856243789334	0.4081344885393329
eng	kaz	32994	0.1115021530308049	0.7071768073317403
eng	lit	96	0.0003684995031467373	0.20506912442396313
eng	lvs	2700	0.010102683007618418	0.9579897919120534
eng	mlt	814	0.0031260351109638953	0.09583650672759583
eng	nld	3442	0.01372557138125207	0.1030335053148505
eng	pes	22455	0.05561444186816827	0.584
eng	pol	6554	0.024449320967207686	0.13511039926781832
eng	por	6828	0.022760019874130507	0.1669552012148823
eng	sco	8749	0.030668267638290825	0.9738364449119117
eng	spa	37682	0.1285690626035111	0.2236627915352147
eng	sqi	581	0.0019211659489897317	0.20919747520288548
eng	srn	5145	0.01618085458761179	1.2696556205328136
eng	tel	1	4.1404438555813184e-06	1.0
epo	bel	5223	0.02181244093135149	0.0816023142753827
epo	bre	3722	0.017699115044247787	0.13967877272534646
epo	bul	0	0.0	0.0
epo	cat	43185	0.19647306469627976	0.34094657683598445
epo	ces	1325	0.006653277773004554	0.07119871279163315
epo	deu	28656	0.12300240570495748	0.336210186408337
epo	ell	1150	0.005616891485522811	0.3145864661654135
epo	eng	32362	0.13785011598934616	0.10628933421662802
epo	fin	1043	0.004999355614743534	0.00914475428998006
epo	fra	36527	0.1555277515250451	0.38100688003999106
epo	heb	1505	0.0072385943809605635	0.3191287878787879
epo	hun	31689	0.13558402783744308	1.1793087342363382
epo	ita	9344	0.04180986339032563	0.12198599338837796
epo	nep	9306	0.03193465933499442	0.8063728813559322
epo	nld	18027	0.09215246155167969	0.5333809908621868
epo	pol	0	0.0	0.0
epo	por	12760	0.06590987198212905	0.37278663629460895
epo	rus	30654	0.10523885213506315	0.25152405765109026
epo	slk	2090	0.010218876192112725	0.11961782638757935
epo	spa	48312	0.22839698427699975	0.30635867294754887
epo	swe	4013	0.019449694990978605	0.04988705856426643
epo	tur	1500	0.007442649712174586	0.04108979870149121
eus	eng	14356	0.4900117508813161	0.03798443193110301
eus	fin	175	0.008919987180856745	0.001640358717966348
eus	fra	7616	0.30995620126054907	0.0763381875106884
eus	hun	316	0.016077342164298687	0.014058851004203643
eus	sme	586	0.027347505608375174	0.005390211292071546
eus	spa	19307	0.860271338532208	0.11600904677528559
fao	dan	227	0.015888054806500983	0.0045018998843548656
fao	isl	896	0.05764885941257926	0.039355191800587094
fao	nor	16822	0.966401865753225	0.1379956290977209
fin	ces	235	0.0023082892139047414	0.013504194920124123
fin	deu	12455	0.08236172365357981	0.12307353588727434
fin	eng	165336	0.8434783462826722	0.355548194766479
fin	est	17540	0.14901725814531416	1.0074374128428183
fin	fkv	4455	0.04324849961201096	0.9909970740490659
fin	fra	0	0.0	0.0
fin	gle	181	0.0017778738200713113	0.0035517356409803576
fin	hbs	250	0.0024163367941300697	0.010736731843575419
fin	hun	212	0.0017385837908984647	0.008267164876226063
fin	isl	1000	0.007749958254344004	0.03925568436240609
fin	ita	281	0.002671721983753573	0.004261519419681326
